"","age","T47","dp18sw","Dp17sw","Rhat","n.eff","post_d18p","post_d18p_sd","d18p_eff","post_depth","post_depth_sd","depth_eff","post_RH","post_RH_sd","RH_eff","post_evap","post_evap_sd","evap_eff"
"1",3.660640625,24.4024882054981,-5.02381183513404,-4.63098149700958,1.08003535571969,61,-6.48226454447592,1.01971012702178,"positive",57.6627826856596,28.7847232000729,"negative",0.675752134340592,0.174108235948493,"negative",7.04457362257744e-10,2.19690470952432e-10,"negative"
"2",3.45,14.1405393844744,-7.60287531263182,-35.290249609802,1.00284798188331,3000,-11.417033728487,1.45246226080515,"positive",51.7665711035293,30.4535309484626,"negative",0.575355225016626,0.20606754620597,"negative",5.86337146652051e-10,2.49831772113435e-10,"positive"
"3",3.29577391304348,20.7699424985513,-5.8541041392476,29.270930159349,1.64799405269911,6,-6.44177611891566,0.566672952962613,"positive",22.7501591175821,33.4947550005048,"negative",0.670251637991857,0.190495376352645,"negative",5.29150353165967e-10,3.01669375488775e-10,"negative"
"4",3.11913793103448,3.69152142059912,-9.14062677809604,4.18653525371582,1.05105246417603,110,-10.1116511380813,0.864367772009492,"positive",59.3059921498953,28.3864084958786,"negative",0.716471479848248,0.157013096086215,"negative",7.22170576681369e-10,2.18546996524989e-10,"negative"
"5",2.98516538461538,13.8726649309443,-7.66782608963153,85.3229868144778,1.00237562208833,1100,-7.87945554206338,0.292199048075763,"positive",69.9031370652166,21.1140506757034,"positive",0.815303294910314,0.0786948029070038,"positive",8.4886671984115e-10,1.18840242854683e-10,"positive"
"6",2.88108846153846,17.6296397583805,-7.06114449774331,35.72105412827,1.00060217410391,3000,-7.47533621628198,0.459722372391275,"positive",67.0247859810401,22.6718987384626,"positive",0.778257305195485,0.1122702716705,"positive",8.18467039237529e-10,1.44262205324592e-10,"positive"
"7",2.87415,4.51264377897674,-9.96203921312455,64.5929201845545,1.0029581809854,1000,-10.1986427617835,0.332775707819092,"positive",68.8881702077527,21.7043709096112,"positive",0.805205602304437,0.0870909754378172,"positive",8.40449637385112e-10,1.26889671025624e-10,"positive"
"8",2.81170384615385,12.4510388407502,-6.8067329001272,64.3467010725352,1.00117776276922,2900,-7.06076282729065,0.324840574263431,"positive",69.3130489063033,21.7600623686868,"positive",0.808552653500306,0.0832925735692282,"positive",8.3232557251713e-10,1.31020751712772e-10,"positive"
"9",2.75185961538462,-7.16183359917287,-11.6976590372711,89.1562425896684,1.00192896866083,2200,-11.840060805131,0.274684054904131,"positive",69.7521128907053,21.1159738347215,"positive",0.819576897448818,0.0729477006692748,"positive",8.5184919864336e-10,1.15087720402401e-10,"positive"
