age,T47,T47_sd,d18sw,d18sw_sd,dp18sw,dp18sw_sd,Dp17sw,Dp17sw_sd
3.660640625,24.31020297999985,4.159896343841383,-5.0383202500907744,0.8148916103678104,-5.051390767758279,0.8190061364548828,-4.197734420616143,216.32782070203888
3.45,14.116661090847979,2.2197546252821105,-7.7464693171984615,0.443178394827108,-7.77672880816933,0.44663632023871247,52.32140882554471,202.29723948555625
3.295773913043478,20.729681445758196,2.107540643301212,-5.847156174631946,0.4359212549619089,-5.86441385644076,0.4384832030219351,29.488989723056772,222.71569115049266
3.11913793103448,3.263183083493342,1.8354818101824448,-9.190647117152436,0.4548051498835072,-9.23324703415979,0.4590228018005989,4.719765474496426,377.33796435721536
2.9851653846153847,13.820596239235535,3.3319965422236852,-6.250731258989031,0.6526444879990435,-6.270564528576117,0.6567423112665576,102.40126554344,158.3970329338447
2.8810884615384618,17.6128426167629,1.7246887046591997,-7.041497981653981,0.37936648414443225,-7.066479308943559,0.38205622712308146,35.68374593101899,223.01475154354975
2.87415,4.462364359938119,2.284015455534807,-9.15995843659743,0.4919380102816308,-9.202292065310392,0.496483402674475,94.1112242103821,208.57560047803094
2.811703846153846,12.41709339458326,1.9977323187297287,-6.793249991297675,0.43703005697231817,-6.8165259561886495,0.44001796237768426,64.69270441146269,222.61739634063284
2.7518596153846153,-7.162270920453262,3.709436359981596,-11.639624636148094,1.607158974099352,-11.709217419029661,1.6260817609198894,82.02113159738933,2543.999657965133
